"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"3008","henrycoe","hcm011","postfire","2022","[20-40]",1,10,24.7105
"3009","henrycoe","hcm011","postfire","2022","[40-60]",0,0,0
"3010","henrycoe","hcm011","postfire","2022","[>100]",0,0,0
"3011","henrycoe","hcm011","postfire","2022","[60-80]",3,30,74.1315
"3012","henrycoe","hcm011","postfire","2022","[80-100]",1,10,24.7105
"3013","henrycoe","hcm011","prefire","2021","[<20]",0,0,0
"3014","henrycoe","hcm011","prefire","2021","[20-40]",1,10,24.7105
"3015","henrycoe","hcm011","prefire","2021","[40-60]",0,0,0
"3016","henrycoe","hcm011","prefire","2021","[>100]",0,0,0
"3017","henrycoe","hcm011","prefire","2021","[60-80]",3,30,74.1315
"3018","henrycoe","hcm011","prefire","2021","[80-100]",1,10,24.7105
"3019","henrycoe","hcm012","postfire","2022","[<20]",11,110,271.8155
"3020","henrycoe","hcm012","postfire","2022","[20-40]",6,60,148.263
"3021","henrycoe","hcm012","postfire","2022","[40-60]",0,0,0
"3022","henrycoe","hcm012","postfire","2022","[>100]",0,0,0
"3023","henrycoe","hcm012","postfire","2022","[60-80]",0,0,0
"3024","henrycoe","hcm012","postfire","2022","[80-100]",0,0,0
"3025","henrycoe","hcm012","prefire","2021","[<20]",11,110,271.8155
"3026","henrycoe","hcm012","prefire","2021","[20-40]",7,70,172.9735
"3027","henrycoe","hcm012","prefire","2021","[40-60]",0,0,0
"3028","henrycoe","hcm012","prefire","2021","[>100]",0,0,0
"3029","henrycoe","hcm012","prefire","2021","[60-80]",0,0,0
"3030","henrycoe","hcm012","prefire","2021","[80-100]",0,0,0
"3031","henrycoe","hcm013","postfire","2022","[<20]",2,20,49.421
"3032","henrycoe","hcm013","postfire","2022","[20-40]",0,0,0
"3033","henrycoe","hcm013","postfire","2022","[40-60]",0,0,0
"3034","henrycoe","hcm013","postfire","2022","[>100]",0,0,0
"3035","henrycoe","hcm013","postfire","2022","[60-80]",0,0,0
"3036","henrycoe","hcm013","postfire","2022","[80-100]",0,0,0
"3037","henrycoe","hcm013","prefire","2021","[<20]",2,20,49.421
"3038","henrycoe","hcm013","prefire","2021","[20-40]",0,0,0
"3039","henrycoe","hcm013","prefire","2021","[40-60]",0,0,0
"3040","henrycoe","hcm013","prefire","2021","[>100]",0,0,0
"3041","henrycoe","hcm013","prefire","2021","[60-80]",0,0,0
"3042","henrycoe","hcm013","prefire","2021","[80-100]",0,0,0
"3043","henrycoe","hcm014","postfire","2022","[<20]",0,0,0
"3044","henrycoe","hcm014","postfire","2022","[20-40]",9,90,222.3945
"3045","henrycoe","hcm014","postfire","2022","[40-60]",2,20,49.421
"3046","henrycoe","hcm014","postfire","2022","[>100]",0,0,0
"3047","henrycoe","hcm014","postfire","2022","[60-80]",0,0,0
"3048","henrycoe","hcm014","postfire","2022","[80-100]",0,0,0
"3049","henrycoe","hcm014","prefire","2021","[<20]",0,0,0
"3050","henrycoe","hcm014","prefire","2021","[20-40]",10,100,247.105
"3051","henrycoe","hcm014","prefire","2021","[40-60]",1,10,24.7105
"3052","henrycoe","hcm014","prefire","2021","[>100]",0,0,0
"3053","henrycoe","hcm014","prefire","2021","[60-80]",0,0,0
"3054","henrycoe","hcm014","prefire","2021","[80-100]",0,0,0
"3055","independence","indy01","prefire","2020","[<20]",52,520,1284.946
"3056","independence","indy01","prefire","2020","[20-40]",32,320,790.736
"3057","independence","indy01","prefire","2020","[40-60]",2,20,49.421
"3058","independence","indy01","prefire","2020","[>100]",0,0,0
"3059","independence","indy01","prefire","2020","[60-80]",0,0,0
"3060","independence","indy01","prefire","2020","[80-100]",0,0,0
"3061","independence","indy03","prefire","2020","[<20]",0,0,0
"3062","independence","indy03","prefire","2020","[20-40]",2,20,49.421
"3063","independence","indy03","prefire","2020","[40-60]",1,10,24.7105
"3064","independence","indy03","prefire","2020","[>100]",0,0,0
"3065","independence","indy03","prefire","2020","[60-80]",2,20,49.421
"3066","independence","indy03","prefire","2020","[80-100]",0,0,0
"3067","independence","indy05","prefire","2020","[<20]",8,80,197.684
"3068","independence","indy05","prefire","2020","[20-40]",1,10,24.7105
"3069","independence","indy05","prefire","2020","[40-60]",1,10,24.7105
"3070","independence","indy05","prefire","2020","[>100]",0,0,0
"3071","independence","indy05","prefire","2020","[60-80]",1,10,24.7105
"3072","independence","indy05","prefire","2020","[80-100]",0,0,0
"3073","independence","indy06","prefire","2020","[<20]",9,90,222.3945
"3074","independence","indy06","prefire","2020","[20-40]",12,120,296.526
"3075","independence","indy06","prefire","2020","[40-60]",1,10,24.7105
"3076","independence","indy06","prefire","2020","[>100]",0,0,0
"3077","independence","indy06","prefire","2020","[60-80]",1,10,24.7105
"3078","independence","indy06","prefire","2020","[80-100]",0,0,0
"3079","independence","indy07","prefire","2020","[<20]",8,80,197.684
"3080","independence","indy07","prefire","2020","[20-40]",11,110,271.8155
"3081","independence","indy07","prefire","2020","[40-60]",1,10,24.7105
"3082","independence","indy07","prefire","2020","[>100]",0,0,0
"3083","independence","indy07","prefire","2020","[60-80]",0,0,0
"3084","independence","indy07","prefire","2020","[80-100]",0,0,0
"3085","independence","indy08","prefire","2020","[<20]",43,430,1062.5515
"3086","independence","indy08","prefire","2020","[20-40]",12,120,296.526
"3087","independence","indy08","prefire","2020","[40-60]",2,20,49.421
"3088","independence","indy08","prefire","2020","[>100]",0,0,0
"3089","independence","indy08","prefire","2020","[60-80]",0,0,0
"3090","independence","indy08","prefire","2020","[80-100]",0,0,0
"3091","independence","indy09","prefire","2020","[<20]",28,280,691.894
"3092","independence","indy09","prefire","2020","[20-40]",3,30,74.1315
"3093","independence","indy09","prefire","2020","[40-60]",3,30,74.1315
"3094","independence","indy09","prefire","2020","[>100]",0,0,0
"3095","independence","indy09","prefire","2020","[60-80]",1,10,24.7105
"3096","independence","indy09","prefire","2020","[80-100]",3,30,74.1315
"3097","independence","indy10","prefire","2020","[<20]",8,80,197.684
"3098","independence","indy10","prefire","2020","[20-40]",8,80,197.684
"3099","independence","indy10","prefire","2020","[40-60]",1,10,24.7105
"3100","independence","indy10","prefire","2020","[>100]",0,0,0
"3101","independence","indy10","prefire","2020","[60-80]",1,10,24.7105
"3102","independence","indy10","prefire","2020","[80-100]",0,0,0
"3103","independence","indy11","prefire","2020","[<20]",0,0,0
"3104","independence","indy11","prefire","2020","[20-40]",1,10,24.7105
"3105","independence","indy11","prefire","2020","[40-60]",3,30,74.1315
"3106","independence","indy11","prefire","2020","[>100]",0,0,0
"3107","independence","indy11","prefire","2020","[60-80]",1,10,24.7105
"3108","independence","indy11","prefire","2020","[80-100]",0,0,0
"3109","independence","indy12","prefire","2020","[<20]",8,80,197.684
"3110","independence","indy12","prefire","2020","[20-40]",5,50,123.5525
"3111","independence","indy12","prefire","2020","[40-60]",0,0,0
"3112","independence","indy12","prefire","2020","[>100]",0,0,0
"3113","independence","indy12","prefire","2020","[60-80]",0,0,0
"3114","independence","indy12","prefire","2020","[80-100]",0,0,0
"3115","independence","indy13","prefire","2020","[<20]",0,0,0
"3116","independence","indy13","prefire","2020","[20-40]",0,0,0
"3117","independence","indy13","prefire","2020","[40-60]",5,50,123.5525
"3118","independence","indy13","prefire","2020","[>100]",0,0,0
"3119","independence","indy13","prefire","2020","[60-80]",3,30,74.1315
"3120","independence","indy13","prefire","2020","[80-100]",0,0,0
"3121","independence","indy14","prefire","2020","[<20]",5,50,123.5525
"3122","independence","indy14","prefire","2020","[20-40]",13,130,321.2365
"3123","independence","indy14","prefire","2020","[40-60]",1,10,24.7105
"3124","independence","indy14","prefire","2020","[>100]",0,0,0
"3125","independence","indy14","prefire","2020","[60-80]",0,0,0
"3126","independence","indy14","prefire","2020","[80-100]",0,0,0
"3127","independence","indy16","prefire","2020","[<20]",4,40,98.842
"3128","independence","indy16","prefire","2020","[20-40]",4,40,98.842
"3129","independence","indy16","prefire","2020","[40-60]",2,20,49.421
"3130","independence","indy16","prefire","2020","[>100]",0,0,0
"3131","independence","indy16","prefire","2020","[60-80]",0,0,0
"3132","independence","indy16","prefire","2020","[80-100]",0,0,0
"3133","independence","indy17","prefire","2020","[<20]",4,40,98.842
"3134","independence","indy17","prefire","2020","[20-40]",6,60,148.263
"3135","independence","indy17","prefire","2020","[40-60]",1,10,24.7105
"3136","independence","indy17","prefire","2020","[>100]",0,0,0
"3137","independence","indy17","prefire","2020","[60-80]",1,10,24.7105
"3138","independence","indy17","prefire","2020","[80-100]",0,0,0
"3139","independence","indy18","prefire","2020","[<20]",9,90,222.3945
"3140","independence","indy18","prefire","2020","[20-40]",6,60,148.263
"3141","independence","indy18","prefire","2020","[40-60]",0,0,0
"3142","independence","indy18","prefire","2020","[>100]",0,0,0
"3143","independence","indy18","prefire","2020","[60-80]",0,0,0
"3144","independence","indy18","prefire","2020","[80-100]",0,0,0
"3145","independence","indy19","prefire","2020","[<20]",3,30,74.1315
"3146","independence","indy19","prefire","2020","[20-40]",4,40,98.842
"3147","independence","indy19","prefire","2020","[40-60]",2,20,49.421
"3148","independence","indy19","prefire","2020","[>100]",0,0,0
"3149","independence","indy19","prefire","2020","[60-80]",2,20,49.421
"3150","independence","indy19","prefire","2020","[80-100]",0,0,0
"3151","independence","indy20","prefire","2020","[<20]",3,30,74.1315
"3152","independence","indy20","prefire","2020","[20-40]",0,0,0
"3153","independence","indy20","prefire","2020","[40-60]",0,0,0
"3154","independence","indy20","prefire","2020","[>100]",0,0,0
"3155","independence","indy20","prefire","2020","[60-80]",0,0,0
"3156","independence","indy20","prefire","2020","[80-100]",0,0,0
"3157","independence","indy21","prefire","2020","[<20]",4,40,98.842
"3158","independence","indy21","prefire","2020","[20-40]",2,20,49.421
"3159","independence","indy21","prefire","2020","[40-60]",1,10,24.7105
"3160","independence","indy21","prefire","2020","[>100]",0,0,0
"3161","independence","indy21","prefire","2020","[60-80]",0,0,0
"3162","independence","indy21","prefire","2020","[80-100]",1,10,24.7105
"3163","independence","indy22","prefire","2020","[<20]",2,20,49.421
"3164","independence","indy22","prefire","2020","[20-40]",6,60,148.263
"3165","independence","indy22","prefire","2020","[40-60]",8,80,197.684
"3166","independence","indy22","prefire","2020","[>100]",0,0,0
"3167","independence","indy22","prefire","2020","[60-80]",1,10,24.7105
"3168","independence","indy22","prefire","2020","[80-100]",0,0,0
"3169","independence","indy23","prefire","2020","[<20]",6,60,148.263
"3170","independence","indy23","prefire","2020","[20-40]",8,80,197.684
"3171","independence","indy23","prefire","2020","[40-60]",0,0,0
"3172","independence","indy23","prefire","2020","[>100]",0,0,0
"3173","independence","indy23","prefire","2020","[60-80]",0,0,0
"3174","independence","indy23","prefire","2020","[80-100]",0,0,0
"3175","independence","indy24","prefire","2020","[<20]",9,90,222.3945
"3176","independence","indy24","prefire","2020","[20-40]",8,80,197.684
"3177","independence","indy24","prefire","2020","[40-60]",2,20,49.421
"3178","independence","indy24","prefire","2020","[>100]",0,0,0
"3179","independence","indy24","prefire","2020","[60-80]",0,0,0
"3180","independence","indy24","prefire","2020","[80-100]",0,0,0
"3181","independence","indy25","prefire","2020","[<20]",1,10,24.7105
"3182","independence","indy25","prefire","2020","[20-40]",5,50,123.5525
"3183","independence","indy25","prefire","2020","[40-60]",4,40,98.842
"3184","independence","indy25","prefire","2020","[>100]",0,0,0
"3185","independence","indy25","prefire","2020","[60-80]",1,10,24.7105
"3186","independence","indy25","prefire","2020","[80-100]",0,0,0
"3187","independence","indy26","prefire","2020","[<20]",19,190,469.4995
"3188","independence","indy26","prefire","2020","[20-40]",9,90,222.3945
"3189","independence","indy26","prefire","2020","[40-60]",2,20,49.421
"3190","independence","indy26","prefire","2020","[>100]",0,0,0
"3191","independence","indy26","prefire","2020","[60-80]",1,10,24.7105
"3192","independence","indy26","prefire","2020","[80-100]",0,0,0
"3193","independence","indy27","prefire","2020","[<20]",8,80,197.684
"3194","independence","indy27","prefire","2020","[20-40]",12,120,296.526
"3195","independence","indy27","prefire","2020","[40-60]",2,20,49.421
"3196","independence","indy27","prefire","2020","[>100]",0,0,0
"3197","independence","indy27","prefire","2020","[60-80]",0,0,0
"3198","independence","indy27","prefire","2020","[80-100]",0,0,0
"3199","independence","indy28","prefire","2020","[<20]",7,70,172.9735
"3200","independence","indy28","prefire","2020","[20-40]",3,30,74.1315
"3201","independence","indy28","prefire","2020","[40-60]",4,40,98.842
"3202","independence","indy28","prefire","2020","[>100]",0,0,0
"3203","independence","indy28","prefire","2020","[60-80]",1,10,24.7105
"3204","independence","indy28","prefire","2020","[80-100]",0,0,0
"3205","independence","indy29","prefire","2020","[<20]",0,0,0
"3206","independence","indy29","prefire","2020","[20-40]",5,50,123.5525
"3207","independence","indy29","prefire","2020","[40-60]",1,10,24.7105
"3208","independence","indy29","prefire","2020","[>100]",0,0,0
"3209","independence","indy29","prefire","2020","[60-80]",0,0,0
"3210","independence","indy29","prefire","2020","[80-100]",0,0,0
"3211","independence","indy30","prefire","2020","[<20]",7,70,172.9735
"3212","independence","indy30","prefire","2020","[20-40]",2,20,49.421
"3213","independence","indy30","prefire","2020","[40-60]",0,0,0
"3214","independence","indy30","prefire","2020","[>100]",0,0,0
"3215","independence","indy30","prefire","2020","[60-80]",0,0,0
"3216","independence","indy30","prefire","2020","[80-100]",0,0,0
"3217","independence","indy31","prefire","2020","[<20]",4,40,98.842
"3218","independence","indy31","prefire","2020","[20-40]",5,50,123.5525
"3219","independence","indy31","prefire","2020","[40-60]",3,30,74.1315
"3220","independence","indy31","prefire","2020","[>100]",0,0,0
"3221","independence","indy31","prefire","2020","[60-80]",0,0,0
"3222","independence","indy31","prefire","2020","[80-100]",1,10,24.7105
"3223","independence","indy32","prefire","2020","[<20]",16,160,395.368
"3224","independence","indy32","prefire","2020","[20-40]",10,100,247.105
"3225","independence","indy32","prefire","2020","[40-60]",2,20,49.421
"3226","independence","indy32","prefire","2020","[>100]",0,0,0
"3227","independence","indy32","prefire","2020","[60-80]",0,0,0
"3228","independence","indy32","prefire","2020","[80-100]",0,0,0
"3229","independence","indy33","prefire","2020","[<20]",4,40,98.842
"3230","independence","indy33","prefire","2020","[20-40]",5,50,123.5525
"3231","independence","indy33","prefire","2020","[40-60]",1,10,24.7105
"3232","independence","indy33","prefire","2020","[>100]",0,0,0
"3233","independence","indy33","prefire","2020","[60-80]",0,0,0
"3234","independence","indy33","prefire","2020","[80-100]",1,10,24.7105
"3235","independence","indy34","prefire","2020","[<20]",3,30,74.1315
"3236","independence","indy34","prefire","2020","[20-40]",2,20,49.421
"3237","independence","indy34","prefire","2020","[40-60]",0,0,0
"3238","independence","indy34","prefire","2020","[>100]",0,0,0
"3239","independence","indy34","prefire","2020","[60-80]",2,20,49.421
"3240","independence","indy34","prefire","2020","[80-100]",0,0,0
"3241","independence","indy35","prefire","2020","[<20]",7,70,172.9735
"3242","independence","indy35","prefire","2020","[20-40]",4,40,98.842
"3243","independence","indy35","prefire","2020","[40-60]",0,0,0
"3244","independence","indy35","prefire","2020","[>100]",0,0,0
"3245","independence","indy35","prefire","2020","[60-80]",0,0,0
"3246","independence","indy35","prefire","2020","[80-100]",0,0,0
"3247","independence","indy36","prefire","2020","[<20]",13,130,321.2365
"3248","independence","indy36","prefire","2020","[20-40]",14,140,345.947
"3249","independence","indy36","prefire","2020","[40-60]",5,50,123.5525
"3250","independence","indy36","prefire","2020","[>100]",0,0,0
"3251","independence","indy36","prefire","2020","[60-80]",1,10,24.7105
"3252","independence","indy36","prefire","2020","[80-100]",0,0,0
"3253","independence","indy37","prefire","2020","[<20]",5,50,123.5525
"3254","independence","indy37","prefire","2020","[20-40]",15,150,370.6575
"3255","independence","indy37","prefire","2020","[40-60]",7,70,172.9735
"3256","independence","indy37","prefire","2020","[>100]",0,0,0
"3257","independence","indy37","prefire","2020","[60-80]",0,0,0
"3258","independence","indy37","prefire","2020","[80-100]",0,0,0
"3259","independence","indy38","prefire","2020","[<20]",5,50,123.5525
"3260","independence","indy38","prefire","2020","[20-40]",7,70,172.9735
"3261","independence","indy38","prefire","2020","[40-60]",1,10,24.7105
"3262","independence","indy38","prefire","2020","[>100]",0,0,0
"3263","independence","indy38","prefire","2020","[60-80]",1,10,24.7105
"3264","independence","indy38","prefire","2020","[80-100]",0,0,0
"3265","independence","indy39","prefire","2020","[<20]",22,220,543.631
"3266","independence","indy39","prefire","2020","[20-40]",5,50,123.5525
"3267","independence","indy39","prefire","2020","[40-60]",0,0,0
"3268","independence","indy39","prefire","2020","[>100]",0,0,0
"3269","independence","indy39","prefire","2020","[60-80]",0,0,0
"3270","independence","indy39","prefire","2020","[80-100]",0,0,0
"3271","independence","indy40","prefire","2020","[<20]",0,0,0
"3272","independence","indy40","prefire","2020","[20-40]",4,40,98.842
"3273","independence","indy40","prefire","2020","[40-60]",3,30,74.1315
"3274","independence","indy40","prefire","2020","[>100]",0,0,0
"3275","independence","indy40","prefire","2020","[60-80]",2,20,49.421
"3276","independence","indy40","prefire","2020","[80-100]",0,0,0
"3277","klamath","klamath001","prefire","2021","[<20]",0,0,0
"3278","klamath","klamath001","prefire","2021","[20-40]",1,10,24.7105
"3279","klamath","klamath001","prefire","2021","[40-60]",1,10,24.7105
"3280","klamath","klamath001","prefire","2021","[>100]",0,0,0
"3281","klamath","klamath001","prefire","2021","[60-80]",1,10,24.7105
"3282","klamath","klamath001","prefire","2021","[80-100]",0,0,0
"3283","klamath","klamath002","prefire","2021","[<20]",4,40,98.842
"3284","klamath","klamath002","prefire","2021","[20-40]",6,60,148.263
"3285","klamath","klamath002","prefire","2021","[40-60]",2,20,49.421
"3286","klamath","klamath002","prefire","2021","[>100]",0,0,0
"3287","klamath","klamath002","prefire","2021","[60-80]",1,10,24.7105
"3288","klamath","klamath002","prefire","2021","[80-100]",0,0,0
"3289","klamath","klamath003","prefire","2021","[<20]",5,50,123.5525
"3290","klamath","klamath003","prefire","2021","[20-40]",3,30,74.1315
"3291","klamath","klamath003","prefire","2021","[40-60]",2,20,49.421
"3292","klamath","klamath003","prefire","2021","[>100]",0,0,0
"3293","klamath","klamath003","prefire","2021","[60-80]",0,0,0
"3294","klamath","klamath003","prefire","2021","[80-100]",0,0,0
"3295","klamath","klamath005","prefire","2021","[<20]",1,10,24.7105
"3296","klamath","klamath005","prefire","2021","[20-40]",2,20,49.421
