plotID_fuel,time_fire,mass_tonsHA
caples 110 litter_depth_cm,prefire_,2.91666666666667
caples 110 duff_depth_cm,prefire_,3.58333333333333
caples 110 fuel_depth_cm,prefire_,8.04166666666667
caples 111 mass_1hr,prefire_,0.22847023956045
caples 111 mass_10hr,prefire_,0.638803038527651
caples 111 mass_100hr,prefire_,3.47766233689983
caples 111 mass_cwd_sound,prefire_,5.84498081737666
caples 111 mass_cwd_rotten,prefire_,1.01975826704014
caples 111 total_fine,prefire_,4.34493561498793
caples 111 total_cwd,prefire_,6.8647390844168
caples 111 total_fuel,prefire_,71.3293718490493
caples 111 duff_load,prefire_,43.8798231713052
caples 111 litter_load,prefire_,16.2398739783393
caples 111 litter_depth_cm,prefire_,6.16666666666667
caples 111 duff_depth_cm,prefire_,6.66666666666666
caples 111 fuel_depth_cm,prefire_,0.583333333333334
caples 111 mass_1hr,postfire_immediate,0.0934650980020022
caples 111 mass_10hr,postfire_immediate,0.638803038527651
caples 111 mass_100hr,postfire_immediate,0.869415584224958
caples 111 mass_cwd_sound,postfire_immediate,6.5461398230344
caples 111 mass_cwd_rotten,postfire_immediate,0
caples 111 total_fine,postfire_immediate,1.60168372075461
caples 111 total_cwd,postfire_immediate,6.5461398230344
caples 111 total_fuel,postfire_immediate,10.5618588648935
caples 111 duff_load,postfire_immediate,0
caples 111 litter_load,postfire_immediate,2.4140353211045
caples 111 litter_depth_cm,postfire_immediate,0.916666666666667
caples 111 duff_depth_cm,postfire_immediate,0
caples 111 fuel_depth_cm,postfire_immediate,0.916666666666667
caples 112 mass_1hr,prefire_,0.180348510405471
caples 112 mass_10hr,prefire_,1.46283072335014
caples 112 mass_100hr,prefire_,0.704501875280245
caples 112 mass_cwd_sound,prefire_,3.2837110133679
caples 112 mass_cwd_rotten,prefire_,5.57373615444539
caples 112 total_fine,prefire_,2.34768110903585
caples 112 total_cwd,prefire_,8.85744716781329
caples 112 total_fuel,prefire_,21.3433293348786
caples 112 duff_load,prefire_,3.42813972788441
caples 112 litter_load,prefire_,6.71006133014508
caples 112 litter_depth_cm,prefire_,1.5
caples 112 duff_depth_cm,prefire_,0.5
caples 112 fuel_depth_cm,prefire_,0.500000000000001
caples 113 mass_1hr,prefire_,0.693811513727113
caples 113 mass_10hr,prefire_,1.82938676671274
caples 113 mass_100hr,prefire_,1.81660389736946
caples 113 mass_cwd_sound,prefire_,0.191085842285097
caples 113 mass_cwd_rotten,prefire_,0
caples 113 total_fine,prefire_,4.33980217780931
caples 113 total_cwd,prefire_,0.191085842285097
caples 113 total_fuel,prefire_,20.8315155470041
caples 113 duff_load,prefire_,11.081856708177
caples 113 litter_load,prefire_,5.21877081873262
caples 113 litter_depth_cm,prefire_,1.91666666666667
caples 113 duff_depth_cm,prefire_,1.5
caples 113 fuel_depth_cm,prefire_,0.666666666666668
caples 114 mass_1hr,prefire_,0.162105877821934
caples 114 mass_10hr,prefire_,2.20120328441308
caples 114 mass_100hr,prefire_,0.939572877829124
caples 114 mass_cwd_sound,prefire_,0.254522087292391
caples 114 mass_cwd_rotten,prefire_,15.5520947719016
caples 114 total_fine,prefire_,3.30288204006414
caples 114 total_cwd,prefire_,15.806616859194
caples 114 total_fuel,prefire_,62.9696351812472
caples 114 duff_load,prefire_,31.477651502888
caples 114 litter_load,prefire_,12.382484779101
caples 114 litter_depth_cm,prefire_,4.66666666666667
caples 114 duff_depth_cm,prefire_,4.16666666666667
caples 114 fuel_depth_cm,prefire_,0.333333333333333
caples 115 mass_1hr,prefire_,0.0914316239204853
caples 115 mass_10hr,prefire_,1.41441207556034
caples 115 mass_100hr,prefire_,0
caples 115 mass_cwd_sound,prefire_,0
caples 115 mass_cwd_rotten,prefire_,0
caples 115 total_fine,prefire_,1.50584369948082
caples 115 total_cwd,prefire_,0
caples 115 total_fuel,prefire_,12.4147287701231
caples 115 duff_load,prefire_,6.88110767763573
caples 115 litter_load,prefire_,4.02777739300659
caples 115 litter_depth_cm,prefire_,1.58333333333333
caples 115 duff_depth_cm,prefire_,0.916666666666665
caples 115 fuel_depth_cm,prefire_,0.916666666666665
caples 115 mass_1hr,postfire_immediate,0.0571447649503033
caples 115 mass_10hr,postfire_immediate,0.544004644446283
caples 115 mass_100hr,postfire_immediate,0
caples 115 mass_cwd_sound,postfire_immediate,0
caples 115 mass_cwd_rotten,postfire_immediate,0
caples 115 total_fine,postfire_immediate,0.601149409396586
caples 115 total_cwd,postfire_immediate,0
caples 115 total_fuel,postfire_immediate,2.27623646392435
caples 115 duff_load,postfire_immediate,1.25111048684286
caples 115 litter_load,postfire_immediate,0.423976567684905
caples 115 litter_depth_cm,postfire_immediate,0.166666666666667
caples 115 duff_depth_cm,postfire_immediate,0.166666666666667
caples 115 fuel_depth_cm,postfire_immediate,0.5
caples 116 mass_1hr,prefire_,0.992742946296591
caples 116 mass_10hr,prefire_,5.59259373887862
caples 116 mass_100hr,prefire_,8.74940878715742
caples 116 mass_cwd_sound,prefire_,2.4135193688659
caples 116 mass_cwd_rotten,prefire_,0
caples 116 total_fine,prefire_,15.3347454723326
caples 116 total_cwd,prefire_,2.4135193688659
caples 116 total_fuel,prefire_,66.1854862023985
caples 116 duff_load,prefire_,31.4888680707176
caples 116 litter_load,prefire_,16.9483532904823
caples 116 litter_depth_cm,prefire_,3.91666666666667
caples 116 duff_depth_cm,prefire_,4.58333333333333
caples 116 fuel_depth_cm,prefire_,2.20833333333333
caples 117 mass_1hr,prefire_,0.431095272444014
caples 117 mass_10hr,prefire_,2.0062820121467
caples 117 mass_100hr,prefire_,9.22316486173217
caples 117 mass_cwd_sound,prefire_,1.54185533474534
caples 117 mass_cwd_rotten,prefire_,0
caples 117 total_fine,prefire_,11.6605421463229
caples 117 total_cwd,prefire_,1.54185533474534
caples 117 total_fuel,prefire_,30.2896012577734
caples 117 duff_load,prefire_,6.82013083778587
caples 117 litter_load,prefire_,10.2670729389194
caples 117 litter_depth_cm,prefire_,2
caples 117 duff_depth_cm,prefire_,0.916666666666667
caples 117 fuel_depth_cm,prefire_,1.04166666666667
caples 117 mass_1hr,postfire_immediate,0.413499547038136
caples 117 mass_10hr,postfire_immediate,0.950344111016858
caples 117 mass_100hr,postfire_immediate,4.61158243086608
caples 117 mass_cwd_sound,postfire_immediate,0.4261557930966
caples 117 mass_cwd_rotten,postfire_immediate,0
caples 117 total_fine,postfire_immediate,5.97542608892108
caples 117 total_cwd,postfire_immediate,0.4261557930966
caples 117 total_fuel,postfire_immediate,16.3029963176748
caples 117 duff_load,postfire_immediate,4.34008326040918
caples 117 litter_load,postfire_immediate,5.56133117524798
caples 117 litter_depth_cm,postfire_immediate,1.08333333333333
caples 117 duff_depth_cm,postfire_immediate,0.583333333333333
caples 117 fuel_depth_cm,postfire_immediate,1.675
caples 118 mass_1hr,prefire_,0.998055365247743
caples 118 mass_10hr,prefire_,3.98952483763519
caples 118 mass_100hr,prefire_,11.1349768821681
caples 118 mass_cwd_sound,prefire_,0.201781189457868
caples 118 mass_cwd_rotten,prefire_,2.69651805300155
caples 118 total_fine,prefire_,16.1225570850511
caples 118 total_cwd,prefire_,2.89829924245942
caples 118 total_fuel,prefire_,65.2122427970221
caples 118 duff_load,prefire_,36.9858840725698
caples 118 litter_load,prefire_,9.20550239694174
caples 118 litter_depth_cm,prefire_,2
caples 118 duff_depth_cm,prefire_,5.08333333333334
caples 118 fuel_depth_cm,prefire_,5.24999999999999
caples 118 mass_1hr,postfire_immediate,0.0867874230650212
caples 118 mass_10hr,postfire_immediate,0
caples 118 mass_100hr,postfire_immediate,1.01227062565165
caples 118 mass_cwd_sound,postfire_immediate,0
caples 118 mass_cwd_rotten,postfire_immediate,2.30471628461671
caples 118 total_fine,postfire_immediate,1.09905804871667
caples 118 total_cwd,postfire_immediate,2.30471628461671
caples 118 total_fuel,postfire_immediate,6.21264080681709
caples 118 duff_load,postfire_immediate,2.42530387361113
caples 118 litter_load,postfire_immediate,0.383562599872572
caples 118 litter_depth_cm,postfire_immediate,0.0833333333333333
caples 118 duff_depth_cm,postfire_immediate,0.333333333333333
caples 118 fuel_depth_cm,postfire_immediate,0.65
caples 119 mass_1hr,prefire_,2.25451322170702
caples 119 mass_10hr,prefire_,7.85877312194413
caples 119 mass_100hr,prefire_,21.0053447134669
caples 119 mass_cwd_sound,prefire_,3.62145346547455
caples 119 mass_cwd_rotten,prefire_,19.1232567513307
caples 119 total_fine,prefire_,31.1186310571181
caples 119 total_cwd,prefire_,22.7447102168052
caples 119 total_fuel,prefire_,126.216316692863
caples 119 duff_load,prefire_,47.2897947741808
caples 119 litter_load,prefire_,25.063180644759
caples 119 litter_depth_cm,prefire_,4.75
caples 119 duff_depth_cm,prefire_,6.58333333333333
caples 119 fuel_depth_cm,prefire_,9.58333333333333
caples 119 mass_1hr,postfire_immediate,0
caples 119 mass_10hr,postfire_immediate,0
caples 119 mass_100hr,postfire_immediate,0
caples 119 mass_cwd_sound,postfire_immediate,0
caples 119 mass_cwd_rotten,postfire_immediate,0
caples 119 total_fine,postfire_immediate,0
caples 119 total_cwd,postfire_immediate,0
caples 119 total_fuel,postfire_immediate,0
caples 119 duff_load,postfire_immediate,0
caples 119 litter_load,postfire_immediate,0
caples 119 litter_depth_cm,postfire_immediate,0
caples 119 duff_depth_cm,postfire_immediate,0
caples 119 fuel_depth_cm,postfire_immediate,0.05
caples 12 mass_1hr,prefire_,0.831416707062783
caples 12 mass_10hr,prefire_,3.55327161416291
caples 12 mass_100hr,prefire_,5.3914041224275
caples 12 mass_cwd_sound,prefire_,7.6216331045678
caples 12 mass_cwd_rotten,prefire_,0
caples 12 total_fine,prefire_,9.77609244365319
caples 12 total_cwd,prefire_,7.6216331045678
caples 12 total_fuel,prefire_,50.6196486831363
caples 12 duff_load,prefire_,16.3407211988166
caples 12 litter_load,prefire_,16.8812019360988
caples 12 litter_depth_cm,prefire_,3.5
caples 12 duff_depth_cm,prefire_,2.375
caples 12 fuel_depth_cm,prefire_,4.0875
caples 12 mass_1hr,postfire_immediate,0.090827035225346
caples 12 mass_10hr,postfire_immediate,0.111039737942591
caples 12 mass_100hr,postfire_immediate,0
caples 12 mass_cwd_sound,postfire_immediate,3.2777454888025
caples 12 mass_cwd_rotten,postfire_immediate,1.21035568623253
caples 12 total_fine,postfire_immediate,0.201866773167937
caples 12 total_cwd,postfire_immediate,4.48810117503503
caples 12 total_fuel,postfire_immediate,4.68996794820297
caples 12 duff_load,postfire_immediate,0
caples 12 litter_load,postfire_immediate,0
caples 12 litter_depth_cm,postfire_immediate,0
caples 12 duff_depth_cm,postfire_immediate,0
caples 12 fuel_depth_cm,postfire_immediate,0.025
caples 120 mass_1hr,prefire_,1.06935191363773
caples 120 mass_10hr,prefire_,4.88482499776652
caples 120 mass_100hr,prefire_,9.39332907184408
caples 120 mass_cwd_sound,prefire_,13.1833369717659
caples 120 mass_cwd_rotten,prefire_,7.1332813730399
caples 120 total_fine,prefire_,15.3475059832483
caples 120 total_cwd,prefire_,20.3166183448058
caples 120 total_fuel,prefire_,79.369537114577
caples 120 duff_load,prefire_,18.3444550352265
caples 120 litter_load,prefire_,25.3609577512965
caples 120 litter_depth_cm,prefire_,4.91666666666667
caples 120 duff_depth_cm,prefire_,2.58333333333334
caples 120 fuel_depth_cm,prefire_,9.16666666666666
caples 121 mass_1hr,prefire_,0.2422801665
caples 121 mass_10hr,prefire_,0.209003814
caples 121 mass_100hr,prefire_,0
caples 121 mass_cwd_sound,prefire_,0.501294754424779
caples 121 mass_cwd_rotten,prefire_,0
caples 121 total_fine,prefire_,0.4512839805
caples 121 total_cwd,prefire_,0.501294754424779
caples 121 total_fuel,prefire_,11.5070681349248
caples 121 duff_load,prefire_,2.49066916666666
caples 121 litter_load,prefire_,8.06382023333333
caples 121 litter_depth_cm,prefire_,1.41666666666667
caples 121 duff_depth_cm,prefire_,0.333333333333333
caples 121 fuel_depth_cm,prefire_,0.833333333333334
caples 121 mass_1hr,postfire_immediate,0.0584814195
caples 121 mass_10hr,postfire_immediate,0
caples 121 mass_100hr,postfire_immediate,0
caples 121 mass_cwd_sound,postfire_immediate,0
caples 121 mass_cwd_rotten,postfire_immediate,0
caples 121 total_fine,postfire_immediate,0.0584814195
caples 121 total_cwd,postfire_immediate,0
caples 121 total_fuel,postfire_immediate,3.82385276116666
caples 121 duff_load,postfire_immediate,1.868001875
caples 121 litter_load,postfire_immediate,1.89736946666666
caples 121 litter_depth_cm,postfire_immediate,0.333333333333333
caples 121 duff_depth_cm,postfire_immediate,0.25
caples 121 fuel_depth_cm,postfire_immediate,3.53333333333333
caples 122 mass_1hr,prefire_,0.317212065720583
caples 122 mass_10hr,prefire_,1.72541840075846
caples 122 mass_100hr,prefire_,5.99488314728312
caples 122 mass_cwd_sound,prefire_,1.08232498518451
caples 122 mass_cwd_rotten,prefire_,9.13354514256458
caples 122 total_fine,prefire_,8.03751361376216
caples 122 total_cwd,prefire_,10.2158701277491
caples 122 total_fuel,prefire_,66.6637196154582
caples 122 duff_load,prefire_,29.4752475794882
caples 122 litter_load,prefire_,18.9350882944588
caples 122 litter_depth_cm,prefire_,3.83333333333333
caples 122 duff_depth_cm,prefire_,4.08333333333333
caples 122 fuel_depth_cm,prefire_,4.58333333333333
caples 122 mass_1hr,postfire_immediate,0.276543852166662
caples 122 mass_10hr,postfire_immediate,1.07838650047404
caples 122 mass_100hr,postfire_immediate,3.99658876485542
caples 122 mass_cwd_sound,postfire_immediate,0
caples 122 mass_cwd_rotten,postfire_immediate,0
caples 122 total_fine,postfire_immediate,5.35151911749611
caples 122 total_cwd,postfire_immediate,0
caples 122 total_fuel,postfire_immediate,17.0979029926473
caples 122 duff_load,postfire_immediate,7.21842797865016
caples 122 litter_load,postfire_immediate,4.52795589650102
caples 122 litter_depth_cm,postfire_immediate,0.916666666666667
caples 122 duff_depth_cm,postfire_immediate,1
caples 122 fuel_depth_cm,postfire_immediate,1.91666666666667
caples 123 mass_1hr,prefire_,0.47507085207659
caples 123 mass_10hr,prefire_,2.4955997605283
caples 123 mass_100hr,prefire_,2.88730239488201
caples 123 mass_cwd_sound,prefire_,6.09170168331378
caples 123 mass_cwd_rotten,prefire_,0
caples 123 total_fine,prefire_,5.8579730074869
caples 123 total_cwd,prefire_,6.09170168331378
caples 123 total_fuel,prefire_,43.9425173812757
caples 123 duff_load,prefire_,23.1438120613497
caples 123 litter_load,prefire_,8.84903062912526
caples 123 litter_depth_cm,prefire_,2.08333333333333
caples 123 duff_depth_cm,prefire_,3.16666666666667
caples 123 fuel_depth_cm,prefire_,3.16666666666667
caples 124 mass_1hr,prefire_,0.169774059769021
caples 124 mass_10hr,prefire_,0.437958917007349
caples 124 mass_100hr,prefire_,2.97212399602837
caples 124 mass_cwd_sound,prefire_,0
caples 124 mass_cwd_rotten,prefire_,37.6497584317734
caples 124 total_fine,prefire_,3.57985697280475
caples 124 total_cwd,prefire_,37.6497584317734
caples 124 total_fuel,prefire_,49.9388562463971
caples 124 duff_load,prefire_,1.88566490318559
caples 124 litter_load,prefire_,6.82357593863341
caples 124 litter_depth_cm,prefire_,3.66666666666667
caples 124 duff_depth_cm,prefire_,0.25
caples 124 fuel_depth_cm,prefire_,0.5
caples 125 mass_1hr,prefire_,1.15925845430833
caples 125 mass_10hr,prefire_,2.69390000997709
caples 125 mass_100hr,prefire_,0.811472367349554
caples 125 mass_cwd_sound,prefire_,0
caples 125 mass_cwd_rotten,prefire_,0
caples 125 total_fine,prefire_,4.66463083163497
caples 125 total_cwd,prefire_,0
caples 125 total_fuel,prefire_,24.7938116553555
caples 125 duff_load,prefire_,11.3269825261421
caples 125 litter_load,prefire_,8.80219829757844
caples 125 litter_depth_cm,prefire_,3.25
caples 125 duff_depth_cm,prefire_,1.58333333333333
caples 125 fuel_depth_cm,prefire_,1.29166666666667
caples 126 mass_1hr,prefire_,0.352688006303489
caples 126 mass_10hr,prefire_,2.00261573052596
caples 126 mass_100hr,prefire_,6.36785695790426
caples 126 mass_cwd_sound,prefire_,4.58359449754411
caples 126 mass_cwd_rotten,prefire_,0
caples 126 total_fine,prefire_,8.72316069473371
caples 126 total_cwd,prefire_,4.58359449754411
caples 126 total_fuel,prefire_,33.041553048321
caples 126 duff_load,prefire_,6.45197288317506
caples 126 litter_load,prefire_,13.2828249728681
caples 126 litter_depth_cm,prefire_,3.58333333333333
caples 126 duff_depth_cm,prefire_,0.916666666666667
caples 126 fuel_depth_cm,prefire_,1.41666666666667
caples 127 mass_1hr,prefire_,0.478190433728277
caples 127 mass_10hr,prefire_,0.99058828518603
caples 127 mass_100hr,prefire_,4.54582620547492
caples 127 mass_cwd_sound,prefire_,13.6635191351898
caples 127 mass_cwd_rotten,prefire_,0.426479069592692
caples 127 total_fine,prefire_,6.01460492438923
caples 127 total_cwd,prefire_,14.0899982047825
caples 127 total_fuel,prefire_,44.0376027739574
caples 127 duff_load,prefire_,10.2246571613608
caples 127 litter_load,prefire_,13.708342483425
caples 127 litter_depth_cm,prefire_,3
caples 127 duff_depth_cm,prefire_,1.41666666666667
caples 127 fuel_depth_cm,prefire_,2.25
caples 128 mass_1hr,prefire_,0.446371914766558
caples 128 mass_10hr,prefire_,2.40812817739234
caples 128 mass_100hr,prefire_,6.88307051171875
caples 128 mass_cwd_sound,prefire_,5.09748963269701
caples 128 mass_cwd_rotten,prefire_,0
caples 128 total_fine,prefire_,9.73757060387765
caples 128 total_cwd,prefire_,5.09748963269701
caples 128 total_fuel,prefire_,43.2856062176959
caples 128 duff_load,prefire_,15.8995845069559
caples 128 litter_load,prefire_,12.5509614741653
caples 128 litter_depth_cm,prefire_,3.83333333333333
caples 128 duff_depth_cm,prefire_,2.16666666666667
caples 128 fuel_depth_cm,prefire_,1.25
caples 129 mass_1hr,prefire_,0.592367530859135
caples 129 mass_10hr,prefire_,4.56521707960511
caples 129 mass_100hr,prefire_,3.73171608748769
caples 129 mass_cwd_sound,prefire_,0.502672871101034
caples 129 mass_cwd_rotten,prefire_,0
caples 129 total_fine,prefire_,8.88930069795194
caples 129 total_cwd,prefire_,0.502672871101034
caples 129 total_fuel,prefire_,47.1692565417084
caples 129 duff_load,prefire_,17.1661118100098
caples 129 litter_load,prefire_,20.6111711626457
caples 129 litter_depth_cm,prefire_,4.08333333333333
caples 129 duff_depth_cm,prefire_,2.41666666666667
caples 129 fuel_depth_cm,prefire_,2.33333333333333
caples 129 mass_1hr,postfire_immediate,0.531611886668454
caples 129 mass_10hr,postfire_immediate,2.93478240831757
caples 129 mass_100hr,postfire_immediate,0.932929021871923
caples 129 mass_cwd_sound,postfire_immediate,4.10601666649365
caples 129 mass_cwd_rotten,postfire_immediate,0
caples 129 total_fine,postfire_immediate,4.39932331685795
caples 129 total_cwd,postfire_immediate,4.10601666649365
caples 129 total_fuel,postfire_immediate,31.4042805227743
